Id,Street_name,Street_number,District,Sq_mt_built,Sq_mt_useful,N_rooms,N_bathrooms,N_floors,Price,Has_parking_included,Built_year
17098,Calle Luis Buñuel,,2076.58 €/m2) - District 13: Puente de Vallecas,110,90,3,2,,155000,NO,1/1/1985
17097,Calle Antonio Durán Tovar,,1983.7 €/m2) - District 13: Puente de Vallecas,60,55,2,1,,127000,NO,1/1/1958
17095,Camino Venta del Pájaro,,1983.7 €/m2) - District 13: Puente de Vallecas,123,100,4,2,,270000,NO,1/1/1995
17094,Calle Cooperativa Eléctrica,,1574.36 €/m2) - District 13: Puente de Vallecas,150,120,3,2,3,210000,NO,1/1/1983
17093,Avenida Pablo Neruda,,1983.7 €/m2) - District 13: Puente de Vallecas,95,,3,2,,234000,YES,1/1/1994
17085,Calle JOSUE LILLO,,2007.79 €/m2) - District 13: Puente de Vallecas,152,,3,2,,199000,YES,1/1/1988
17082,Calle Sierra Madrona,10,2081.94 €/m2) - District 13: Puente de Vallecas,75,56,2,1,,199000,NO,1/1/2003
17076,Calle de Concejo de Teverga,,1574.36 €/m2) - District 13: Puente de Vallecas,118,,1,1,,229000,YES,1/1/1991
17075,Camino de Valderribas,,2081.94 €/m2) - District 13: Puente de Vallecas,73,,2,1,,225500,YES,1/1/1995
17074,Calle de Esteban Carros,14,1574.36 €/m2) - District 13: Puente de Vallecas,143,136,5,2,,249990,NO,1/1/1986
17073,Avenida Pablo Neruda,29,2076.58 €/m2) - District 13: Puente de Vallecas,72,69,3,1,,129900,NO,1/1/1965
17072,UCEDA,,1983.7 €/m2) - District 13: Puente de Vallecas,49,,1,1,,130000,NO,1/1/2005
17070,Calle de Santa Marta,,2081.94 €/m2) - District 13: Puente de Vallecas,63,,2,1,,125000,NO,1/1/1970
17065,Calle de la Maquinilla,,2076.58 €/m2) - District 13: Puente de Vallecas,90,87,3,2,,255000,YES,1/1/2006
17063,Calle José Paulete,,1896.75 €/m2) - District 13: Puente de Vallecas,82,,2,1,,150000,NO,1/1/1988
17061,Calle de Tomás Esteban,,2007.79 €/m2) - District 13: Puente de Vallecas,76,,2,2,,109000,NO,1/1/1992
17057,Calle de Fuente de Piedra,,2076.58 €/m2) - District 13: Puente de Vallecas,87,,3,2,,139000,NO,1/1/1980
17056,Calle de Esteban Carros,,1574.36 €/m2) - District 13: Puente de Vallecas,134,,4,2,,145000,NO,1/1/1984
17055,Calle de Carlos Sole,,1896.75 €/m2) - District 13: Puente de Vallecas,83,58,2,1,,160000,NO,1/1/1988
17054,Calle Párroco Don Emilio Franco,,2007.79 €/m2) - District 13: Puente de Vallecas,65,,3,1,,137000,NO,1/1/1980
17053,Calle Santa Amalia,,2081.94 €/m2) - District 13: Puente de Vallecas,65,,3,1,,135000,NO,1/1/1965
17051,Calle Antonio Mairena,4,2076.58 €/m2) - District 13: Puente de Vallecas,109,97,3,2,,255000,NO,1/1/1988
17048,Calle San Moisés,7,2007.79 €/m2) - District 13: Puente de Vallecas,104,94,2,1,,188000,NO,1/1/1977
17046,Calle Cabo Machichaco,,1574.36 €/m2) - District 13: Puente de Vallecas,120,,3,3,,185000,NO,1/1/1986
17043,Campo de la paloma,,2076.58 €/m2) - District 13: Puente de Vallecas,57,49,2,1,,115000,NO,1/1/1962
17040,Calle del Pico Cebollera. Madrid,,2007.79 €/m2) - District 13: Puente de Vallecas,65,,2,1,,193400,NO,1/1/2003
17039,Calle Charleroi,12,2076.58 €/m2) - District 13: Puente de Vallecas,113,,3,2,,295000,YES,1/1/2006
17037,Calle de María Bosch,14,2007.79 €/m2) - District 13: Puente de Vallecas,62,,2,1,,180000,NO,1/1/2006
17032,Travesía Felipe de Diego,,1983.7 €/m2) - District 13: Puente de Vallecas,71,65,2,1,,135000,NO,1/1/1982
17026,cazorla,,1574.36 €/m2) - District 13: Puente de Vallecas,86,78,3,1,,113500,NO,1/1/1981
17024,Calle de López Grass,,2081.94 €/m2) - District 13: Puente de Vallecas,56,45,1,1,,154000,NO,1/1/2009
17015,Calle de San Claudio,,2076.58 €/m2) - District 13: Puente de Vallecas,60,53,2,1,,125000,NO,1/1/1965
16995,Calle de la Maquinilla,8,2076.58 €/m2) - District 13: Puente de Vallecas,55,,1,1,,157000,YES,1/1/2006
16994,Calle de García Llamas,,2007.79 €/m2) - District 13: Puente de Vallecas,30,26,1,1,,70000,NO,1/1/1960
16993,Calle de López Grass,,2081.94 €/m2) - District 13: Puente de Vallecas,60,,3,1,,125000,NO,1/1/1963
16992,Calle Ontaneda,,1896.75 €/m2) - District 13: Puente de Vallecas,50,39,3,1,,100000,NO,1/1/1960
16991,Calle de Ramón Pérez de Áyala,,2081.94 €/m2) - District 13: Puente de Vallecas,100,,3,1,,159000,NO,1/1/1981
16988,Calle de Villalobos,,2076.58 €/m2) - District 13: Puente de Vallecas,65,55,2,1,,115000,NO,1/1/1964
16985,Plaza Martínez de la Riva,5,2007.79 €/m2) - District 13: Puente de Vallecas,46,42,1,1,,106000,NO,1/1/1955
16966,Calle Cachero,,2007.79 €/m2) - District 13: Puente de Vallecas,63,60,3,1,,135000,NO,1/1/1980
16965,Calle Luis Marín,,2076.58 €/m2) - District 13: Puente de Vallecas,101,,3,1,,149000,NO,1/1/1984
16962,Calle Felisa Méndez,,2007.79 €/m2) - District 13: Puente de Vallecas,46,40,2,1,,107000,NO,1/1/1959
16961,Calle Almogía,,2076.58 €/m2) - District 13: Puente de Vallecas,76,70,2,1,,120000,NO,1/1/1965
16960,Calle Cantalapiedra,,2081.94 €/m2) - District 13: Puente de Vallecas,70,66,3,1,,112700,NO,1/1/1960
16958,Calle Riojanos,27,2076.58 €/m2) - District 13: Puente de Vallecas,128,118,4,2,,220000,YES,1/1/1985
16957,Calle Pedro Laborde,,1896.75 €/m2) - District 13: Puente de Vallecas,68,55,3,1,,115000,NO,1/1/1959
16955,Calle Sierra de Cuerda Larga,,2081.94 €/m2) - District 13: Puente de Vallecas,147,90,3,2,,259000,YES,1/1/1985
16954,Calle de Candilejas,,1983.7 €/m2) - District 13: Puente de Vallecas,100,83,3,2,,160000,NO,1/1/1989
16953,ETNA,,1896.75 €/m2) - District 13: Puente de Vallecas,80,60,3,1,,115000,NO,1/1/1960
16950,Avenida de la Albufera,,2076.58 €/m2) - District 13: Puente de Vallecas,116,100,3,2,,310000,YES,1/1/2006
16949,Calle de Sierra Toledana,,2081.94 €/m2) - District 13: Puente de Vallecas,109,100,3,1,,208000,NO,1/1/1982
16948,Calle del Arroyo del Olivar,,1983.7 €/m2) - District 13: Puente de Vallecas,88,,2,2,,215000,NO,1/1/2019
16946,Calle Alguacil,,2081.94 €/m2) - District 13: Puente de Vallecas,50,45,2,1,,105000,NO,1/1/1960
16945,Calle Alfonso XIII,,2081.94 €/m2) - District 13: Puente de Vallecas,74,,3,1,,132000,NO,1/1/1965
16944,Calle de Carlos Martín Álvarez,,1983.7 €/m2) - District 13: Puente de Vallecas,84,79,4,1,,146000,NO,1/1/1958
16940,Avenida Pablo Neruda,,2076.58 €/m2) - District 13: Puente de Vallecas,120,96,4,2,,215000,NO,1/1/1987
16939,Calle Charleroi,,2076.58 €/m2) - District 13: Puente de Vallecas,141,90,3,2,,269000,YES,1/1/2005
16938,Avenida de Entrevias,,1574.36 €/m2) - District 13: Puente de Vallecas,90,78,3,1,,188000,NO,1/1/1970
16931,Calle de Benjamín Palencia,,1896.75 €/m2) - District 13: Puente de Vallecas,85,,3,1,,169000,NO,1/1/1975
16930,Calle Monleón,,2081.94 €/m2) - District 13: Puente de Vallecas,64,58,3,1,,101700,NO,1/1/1960
16929,Avenida de la Albufera,,2081.94 €/m2) - District 13: Puente de Vallecas,67,61,3,1,,138000,NO,1/1/1930
16928,Avenida san diego,,2007.79 €/m2) - District 13: Puente de Vallecas,93,77,3,2,,176000,NO,1/1/2019
16921,Calle de Benjamín Palencia,,1896.75 €/m2) - District 13: Puente de Vallecas,96,,3,2,,168000,NO,1/1/1986
16917,Calle Párroco Don Emilio Franco,,2007.79 €/m2) - District 13: Puente de Vallecas,65,,3,2,,148000,NO,1/1/1980
16916,Calle del Puerto de Balbarán,,1983.7 €/m2) - District 13: Puente de Vallecas,59,56,2,1,,125000,NO,1/1/1965
16915,Calle de Concejo de Teverga,11,1574.36 €/m2) - District 13: Puente de Vallecas,93,70,2,1,,179900,NO,1/1/1997
16914,Calle Charleroi,2,2076.58 €/m2) - District 13: Puente de Vallecas,90,,2,2,,249000,YES,1/1/2006
16911,Calle Leonor González,41,2081.94 €/m2) - District 13: Puente de Vallecas,100,,2,2,,250000,NO,1/1/2001
16909,Calle Teniente Muñoz Díaz,27,1983.7 €/m2) - District 13: Puente de Vallecas,62,,3,1,,100000,NO,1/1/1962
16908,Calle Dulce Nombre de María,6,2081.94 €/m2) - District 13: Puente de Vallecas,125,,3,3,,240000,YES,1/1/2007
16907,Calle Puerto de Almansa,,2007.79 €/m2) - District 13: Puente de Vallecas,98,61,3,2,,187000,YES,1/1/2005
16904,Calle San Florencio,10,2081.94 €/m2) - District 13: Puente de Vallecas,75,70,2,1,,210000,YES,1/1/1997
16899,benjamin palencia,,1896.75 €/m2) - District 13: Puente de Vallecas,120,,4,2,,329000,YES,1/1/1984
16898,Calle del Hachero,,2007.79 €/m2) - District 13: Puente de Vallecas,116,90,2,1,,275000,YES,1/1/2003
16897,Avenida Rafael Alberti,,2076.58 €/m2) - District 13: Puente de Vallecas,110,90,3,1,,190000,NO,1/1/1985
16896,Calle Calella,,1896.75 €/m2) - District 13: Puente de Vallecas,100,,3,2,,170000,NO,1/1/1988
16892,Av. Miguel Hernández,120,2076.58 €/m2) - District 13: Puente de Vallecas,80,70,3,2,,145000,NO,1/1/1989
16885,Calle Villuercas,,1574.36 €/m2) - District 13: Puente de Vallecas,74,,3,1,,104000,NO,1/1/1970
16884,Calle Hermanos Trueba,,1983.7 €/m2) - District 13: Puente de Vallecas,52,40,1,1,,110000,NO,1/1/1994
16880,Manuel maroto,,2007.79 €/m2) - District 13: Puente de Vallecas,70,,3,1,,115000,NO,1/1/1965
16879,Manuel maroto,,2007.79 €/m2) - District 13: Puente de Vallecas,68,,2,1,,98000,NO,1/1/1960
16878,Calle de Manuel Maroto,,2007.79 €/m2) - District 13: Puente de Vallecas,70,,3,1,,117000,NO,1/1/1965
16873,Calle Peironcely,19,1574.36 €/m2) - District 13: Puente de Vallecas,87,82,3,2,,150000,NO,1/1/1978
16855,cazorla,,1574.36 €/m2) - District 13: Puente de Vallecas,74,,3,2,,82000,NO,1/1/1972
16854,Calle Esteban Carros,,1574.36 €/m2) - District 13: Puente de Vallecas,134,,4,2,,140000,NO,1/1/1984
16852,Calle de Villalobos,,2076.58 €/m2) - District 13: Puente de Vallecas,61,,2,1,,126000,NO,1/1/1964
16851,Calle Cooperativa Eléctrica,5,1574.36 €/m2) - District 13: Puente de Vallecas,95,,2,1,,116990,NO,1/1/1982
16849,Calle Luis Buñuel,,2076.58 €/m2) - District 13: Puente de Vallecas,105,85,3,2,,229000,YES,1/1/1985
16848,Calle del Vizconde de Arlessón,,2007.79 €/m2) - District 13: Puente de Vallecas,76,69,3,1,,114000,NO,1/1/1970
16845,LEON FELIPE,,2076.58 €/m2) - District 13: Puente de Vallecas,105,,3,2,,225000,NO,1/1/1985
16843,Calle Torremolinos,,2076.58 €/m2) - District 13: Puente de Vallecas,30,,0,1,,79000,NO,1/1/1966
16842,Calle la Diligencia,,1983.7 €/m2) - District 13: Puente de Vallecas,79,70,2,1,,134000,NO,1/1/1996
16841,SIERRA DE MEIRA,58,2081.94 €/m2) - District 13: Puente de Vallecas,60,,2,1,,160000,NO,1/1/2006
16840,Avenida de pablo neruda,,1896.75 €/m2) - District 13: Puente de Vallecas,98,76,3,2,,195000,NO,1/1/1989
16839,Calle Sierra Salvada,,1896.75 €/m2) - District 13: Puente de Vallecas,71,,2,1,,210000,YES,1/1/2001
16838,Calle Nueva Numancia,19,2081.94 €/m2) - District 13: Puente de Vallecas,30,28,2,1,,85000,NO,1/1/1960
16837,Avenida Pablo Neruda,,1983.7 €/m2) - District 13: Puente de Vallecas,101,,4,2,,240000,YES,1/1/1993
16836,Calle Santa Julia,,2007.79 €/m2) - District 13: Puente de Vallecas,70,,3,1,,148700,NO,1/1/1984
16834,Calle del Puerto de Arlabán,,2007.79 €/m2) - District 13: Puente de Vallecas,31,,1,1,,53000,NO,1/1/1965
16831,Avenida Pablo Neruda,,2076.58 €/m2) - District 13: Puente de Vallecas,76,58,2,1,,140900,NO,1/1/1985
16829,Santa Marta,,2081.94 €/m2) - District 13: Puente de Vallecas,65,,3,1,,120000,NO,1/1/1955
16828,Calle de López Grass,,2081.94 €/m2) - District 13: Puente de Vallecas,59,52,3,1,,99000,NO,1/1/1961
16827,Calle Mestanza,,1574.36 €/m2) - District 13: Puente de Vallecas,80,70,3,1,,125000,NO,1/1/1970
16826,Camino de Valderribas,,2081.94 €/m2) - District 13: Puente de Vallecas,45,40,1,1,,115000,NO,1/1/1981
16825,Calle de López Grass,,2081.94 €/m2) - District 13: Puente de Vallecas,50,48,3,1,,100000,NO,1/1/1961
16824,Calle Sierra de Contraviesa,,1574.36 €/m2) - District 13: Puente de Vallecas,101,81,3,2,,159000,NO,1/1/1980
16823,Calle de San Claudio,,2076.58 €/m2) - District 13: Puente de Vallecas,68,55,2,1,,140000,NO,1/1/1970
16821,RAFAEL ALBERTI,,2076.58 €/m2) - District 13: Puente de Vallecas,84,66,3,1,,202000,NO,1/1/1985
16819,Calle de la Serena,,1574.36 €/m2) - District 13: Puente de Vallecas,77,62,3,1,,96000,NO,1/1/1972
16818,Calle Guadalcázar,,1574.36 €/m2) - District 13: Puente de Vallecas,91,72,3,1,,159000,NO,1/1/1972
16817,Calle Aljarafe,,1574.36 €/m2) - District 13: Puente de Vallecas,128,103,4,2,,169000,NO,1/1/1981
16816,Calle del Puerto de Arlabán,,2007.79 €/m2) - District 13: Puente de Vallecas,65,,3,1,,120000,NO,1/1/1965
16811,Calle de Mejorana,35,1574.36 €/m2) - District 13: Puente de Vallecas,89,82,2,3,,99000,NO,1/1/1968
16810,Calle Puerto Alto,,2007.79 €/m2) - District 13: Puente de Vallecas,67,47,2,1,,85000,NO,1/1/1971
16809,Calle de San Claudio,,2076.58 €/m2) - District 13: Puente de Vallecas,23,22,0,1,,65000,NO,1/1/1970
16808,SIERRA SALVADA,,1896.75 €/m2) - District 13: Puente de Vallecas,71,,2,1,,210000,YES,1/1/2001
16806,Calle Puerto de Almansa,,2007.79 €/m2) - District 13: Puente de Vallecas,70,65,2,2,,149000,NO,1/1/1950
16804,Calle Puerto del Rey,2,2081.94 €/m2) - District 13: Puente de Vallecas,71,61,0,1,,135000,NO,1/1/2003
16801,Calle pico moncayo,,2081.94 €/m2) - District 13: Puente de Vallecas,124,,4,1,2,200000,NO,1/1/1966
16798,Calle de Ramón Pérez de Áyala,,2081.94 €/m2) - District 13: Puente de Vallecas,106,97,3,1,,130000,NO,1/1/1981
16792,Avenida de Palomeras,122,1896.75 €/m2) - District 13: Puente de Vallecas,155,,3,2,,220000,NO,1/1/1950
16790,Calle de la Maquinilla,25,2076.58 €/m2) - District 13: Puente de Vallecas,95,85,2,2,,230000,YES,1/1/2006
16789,Calle de Peña de la Atalaya,101,2007.79 €/m2) - District 13: Puente de Vallecas,62,,3,1,,100000,NO,1/1/1985
16786,Calle Riojanos,,2076.58 €/m2) - District 13: Puente de Vallecas,56,51,3,1,,117500,NO,1/1/1960
16784,Calle de Sierra de la Estrella,11,2007.79 €/m2) - District 13: Puente de Vallecas,59,50,1,1,,129000,NO,1/1/1998
16777,Calle Sierra Bermeja,,2007.79 €/m2) - District 13: Puente de Vallecas,51,48,3,1,,85000,NO,1/1/1955
16775,Calle Luis Buñuel,12,2076.58 €/m2) - District 13: Puente de Vallecas,70,65,2,1,,145000,NO,1/1/1985
16774,Calle San Moisés,,2007.79 €/m2) - District 13: Puente de Vallecas,69,57,3,1,,135000,NO,1/1/1965
16772,Avenida Rafael Alberti,,2076.58 €/m2) - District 13: Puente de Vallecas,92,,4,2,,169000,NO,1/1/1984
16771,Calle peñarroya,,1574.36 €/m2) - District 13: Puente de Vallecas,90,80,2,2,2,158000,NO,1/1/1960
16767,Calle Cabo de Creus,,1574.36 €/m2) - District 13: Puente de Vallecas,120,,4,3,1,199999,NO,1/1/1986
16766,fuente de piedra,,2076.58 €/m2) - District 13: Puente de Vallecas,115,90,4,2,,179000,YES,1/1/1985
16765,Calle Cabo de Tarifa,,1574.36 €/m2) - District 13: Puente de Vallecas,144,120,4,2,,169999,NO,1/1/1986
16764,esteban carros,,1574.36 €/m2) - District 13: Puente de Vallecas,136,100,3,2,,169999,NO,1/1/1991
16761,Avenida Pablo Neruda,,1896.75 €/m2) - District 13: Puente de Vallecas,145,116,4,2,,209680,YES,1/1/1987
16759,Calle Río Corrientes. Madrid,,1896.75 €/m2) - District 13: Puente de Vallecas,64,60,3,1,,119840,NO,1/1/1979
16757,Av. Pablo Neruda,,2076.58 €/m2) - District 13: Puente de Vallecas,60,55,2,1,,140900,NO,1/1/1985
16756,Calle de la Sierra de Meira,,2081.94 €/m2) - District 13: Puente de Vallecas,56,47,2,1,,142500,NO,1/1/2006
16755,Calle de Josué Lillo,,2007.79 €/m2) - District 13: Puente de Vallecas,48,46,2,1,,105000,NO,1/1/1960
16753,Calle del Puerto de Arlabán,,2007.79 €/m2) - District 13: Puente de Vallecas,53,49,2,1,,106000,NO,1/1/1970
16752,Calle del Doctor Lozano,,2081.94 €/m2) - District 13: Puente de Vallecas,52,49,2,1,,86000,NO,1/1/1966
16751,Calle de González Soto,,2081.94 €/m2) - District 13: Puente de Vallecas,85,,4,1,,160000,NO,1/1/1974
16750,Calle San Moisés,6,2007.79 €/m2) - District 13: Puente de Vallecas,60,,2,1,,135000,NO,1/1/1965
16749,Calle de Mejorana,,1574.36 €/m2) - District 13: Puente de Vallecas,50,,2,1,,94900,NO,1/1/1965
16748,Calle Emilio Raboso,,2007.79 €/m2) - District 13: Puente de Vallecas,76,66,4,1,,88000,NO,1/1/1950
16747,Calle del Arroyo del Olivar,,1983.7 €/m2) - District 13: Puente de Vallecas,94,,2,1,,130000,NO,1/1/1956
16746,Calle de Membezar,,1574.36 €/m2) - District 13: Puente de Vallecas,69,,2,1,,139000,NO,1/1/1957
16744,Calle de la Maquinilla,13,2076.58 €/m2) - District 13: Puente de Vallecas,94,,3,2,,345000,YES,1/1/2005
16743,Calle del Monte Oliveti,37,2081.94 €/m2) - District 13: Puente de Vallecas,45,37,2,1,,101700,NO,1/1/1915
16742,Avenida Pablo Neruda,89,1983.7 €/m2) - District 13: Puente de Vallecas,92,70,3,2,,280000,YES,1/1/2000
16735,Calle Arroyo del Olivar,56,1983.7 €/m2) - District 13: Puente de Vallecas,63,54,2,1,,130000,NO,1/1/1960
16729,Camino de Valderribas,,2081.94 €/m2) - District 13: Puente de Vallecas,55,50,2,1,,125000,NO,1/1/1981
16728,SIERRA SALVADA,,1896.75 €/m2) - District 13: Puente de Vallecas,85,75,3,1,,175000,NO,1/1/1985
16725,CAMPIÑA,,1574.36 €/m2) - District 13: Puente de Vallecas,70,,3,1,,73000,NO,1/1/1972
16724,Calle Valentín San Narciso,,1983.7 €/m2) - District 13: Puente de Vallecas,65,,2,1,,115000,NO,1/1/1966
16722,Calle Guarromán,,1574.36 €/m2) - District 13: Puente de Vallecas,89,,3,1,,134000,NO,1/1/1981
16717,Calle del Vizconde de Arlessón,,2007.79 €/m2) - District 13: Puente de Vallecas,69,,3,1,,114000,NO,1/1/1979
16716,Calle Melquiades Biencinto,,2007.79 €/m2) - District 13: Puente de Vallecas,50,43,2,1,,126900,NO,1/1/1925
16715,Calle Pico Moncayo,,2081.94 €/m2) - District 13: Puente de Vallecas,102,90,3,2,,235000,NO,1/1/2001
16714,Juana Elorza,,2007.79 €/m2) - District 13: Puente de Vallecas,75,71,2,1,,149000,NO,1/1/2000
16712,Calle Angela González,7,2081.94 €/m2) - District 13: Puente de Vallecas,64,,3,1,,119000,NO,1/1/1960
16706,Calle del Doctor Bellido,,2007.79 €/m2) - District 13: Puente de Vallecas,70,,2,1,,113900,NO,1/1/1960
16705,Calle de Pingarrón,,1983.7 €/m2) - District 13: Puente de Vallecas,69,,3,1,,122000,NO,1/1/1956
16702,Calle de Sierra Elvira,,2081.94 €/m2) - District 13: Puente de Vallecas,80,75,3,2,,144990,NO,1/1/1974
16700,San FLorencio,,2081.94 €/m2) - District 13: Puente de Vallecas,45,35,1,1,,96470,NO,1/1/1998
16699,Calle Risco de Peloche,,2081.94 €/m2) - District 13: Puente de Vallecas,73,,2,1,,136000,NO,1/1/1966
16698,Calle de Peña Ubiña,,2007.79 €/m2) - District 13: Puente de Vallecas,50,,1,1,,138000,NO,1/1/1997
16697,Ronda del Sur,,1574.36 €/m2) - District 13: Puente de Vallecas,65,,2,1,,101000,NO,1/1/1970
16694,Calle de García Llamas,,2007.79 €/m2) - District 13: Puente de Vallecas,84,53,2,1,,167700,NO,1/1/2005
16689,Calle Cantalapiedra,4,2081.94 €/m2) - District 13: Puente de Vallecas,70,,3,1,,112700,NO,1/1/1960
16685,Calle Sanz Raso,,2081.94 €/m2) - District 13: Puente de Vallecas,65,,1,1,,129000,NO,1/1/1900
16684,Calle de la Maquinilla,13,2076.58 €/m2) - District 13: Puente de Vallecas,87,65,2,2,,225000,YES,1/1/2005
16682,Calle Angela González,,2081.94 €/m2) - District 13: Puente de Vallecas,67,59,3,1,,104100,NO,1/1/1953
16681,Calle de la Maquinilla,35,2076.58 €/m2) - District 13: Puente de Vallecas,108,100,3,2,,240000,NO,1/1/2006
16679,Calle Puerto de Maderi,9,2007.79 €/m2) - District 13: Puente de Vallecas,76,58,2,1,,236000,NO,1/1/2005
